created_at,id,temperature,humidity,sht31_temp,sht31_hum,pm25,year,month
2024-01-01 00:00:00,1,26.38,78.93,,12.5,29.0,2024.0,1
2024-01-01 01:00:00,2,26.31,78.48,,10.69,87.2,2024.0,1
2024-01-01 02:00:00,3,26.21,77.97,,9.5,,2024.0,1
2024-01-01 03:00:00,4,25.96,77.64,,9.38,98.8,2024.0,1
2024-01-01 04:00:00,5,25.85,77.9,,9.94,101.93,2024.0,1
2024-01-01 05:00:00,6,25.55,78.1,,9.07,92.13,2024.0,1
2024-01-01 06:00:00,7,27.28,75.18,,8.71,116.07,2024.0,1
2024-01-01 07:00:00,8,30.01,66.98,,9.32,,2024.0,1
2024-01-01 08:00:00,9,36.53,47.4,,7.56,98.4,2024.0,1
2024-01-01 09:00:00,10,38.15,38.17,,6.59,73.0,2024.0,1
2024-01-01 10:00:00,11,37.82,36.97,,7.45,30.53,2024.0,1
2024-01-01 11:00:00,12,36.69,42.22,,7.25,22.87,2024.0,1
2024-01-01 12:00:00,13,37.98,37.15,,8.62,21.93,2024.0,1
2024-01-01 13:00:00,14,39.89,33.19,,7.86,23.0,2024.0,1
2024-01-01 14:00:00,15,39.43,36.48,,8.22,27.87,2024.0,1
2024-01-01 15:00:00,16,36.61,48.46,,8.24,41.43,2024.0,1
2024-01-01 16:00:00,17,32.49,62.58,,7.89,45.8,2024.0,1
2024-01-01 17:00:00,18,29.4,70.77,,8.0,68.2,2024.0,1
2024-01-01 18:00:00,19,27.59,77.22,,7.64,68.0,2024.0,1
2024-01-01 19:00:00,20,27.66,77.19,,9.58,53.27,2024.0,1
2024-01-01 20:00:00,21,27.6,78.28,,9.22,57.3,2024.0,1
2024-01-01 21:00:00,22,27.96,77.04,,9.62,74.23,2024.0,1
2024-01-01 22:00:00,23,27.97,77.4,,11.09,71.5,2024.0,1
2024-01-01 23:00:00,24,27.91,77.9,,10.44,73.2,2024.0,1
2024-01-02 00:00:00,25,27.82,78.09,,12.07,71.5,2024.0,1
2024-01-02 01:00:00,26,27.68,78.55,,13.75,65.94,2024.0,1
2024-01-02 02:00:00,27,27.26,79.48,,9.54,65.8,2024.0,1
2024-01-02 03:00:00,28,27.31,79.03,,9.06,66.87,2024.0,1
2024-01-02 04:00:00,29,27.45,78.97,,11.53,67.0,2024.0,1
2024-01-02 05:00:00,30,27.51,78.52,,10.84,67.0,2024.0,1
2024-01-02 06:00:00,31,27.43,78.67,,11.32,86.73,2024.0,1
2024-01-02 07:00:00,32,29.03,72.95,,9.78,91.0,2024.0,1
2024-01-02 08:00:00,33,28.73,72.59,,9.1,103.87,2024.0,1
2024-01-02 09:00:00,34,32.53,59.68,,10.24,97.13,2024.0,1
2024-01-02 10:00:00,35,35.79,50.37,,8.9,58.4,2024.0,1
2024-01-02 11:00:00,36,38.27,38.79,,6.9,41.8,2024.0,1
2024-01-02 12:00:00,37,39.35,34.84,,8.86,38.0,2024.0,1
2024-01-02 13:00:00,38,39.21,34.97,,8.11,33.87,2024.0,1
2024-01-02 14:00:00,39,36.23,46.71,,8.0,33.07,2024.0,1
2024-01-02 15:00:00,40,34.57,52.66,,6.15,28.8,2024.0,1
2024-01-02 16:00:00,41,33.94,55.42,,8.9,29.0,2024.0,1
2024-01-02 17:00:00,42,33.07,57.05,,9.99,44.33,2024.0,1
2024-01-02 18:00:00,43,31.14,64.85,,9.55,70.07,2024.0,1
2024-01-02 19:00:00,44,29.87,71.13,,9.21,68.0,2024.0,1
2024-01-02 20:00:00,45,29.63,70.1,,9.47,68.0,2024.0,1
2024-01-02 21:00:00,46,29.18,71.02,,6.93,68.0,2024.0,1
2024-01-02 22:00:00,47,29.07,70.82,,9.73,68.0,2024.0,1
2024-01-02 23:00:00,48,28.9,69.9,,9.63,68.0,2024.0,1
2024-01-03 00:00:00,49,28.02,75.67,,11.74,68.0,2024.0,1
2024-01-03 01:00:00,50,27.82,72.1,,8.14,44.6,2024.0,1
2024-01-03 02:00:00,51,27.65,72.04,,9.51,41.3,2024.0,1
2024-01-03 03:00:00,52,27.85,70.25,,11.48,43.73,2024.0,1
2024-01-03 04:00:00,53,28.06,70.56,,7.84,53.3,2024.0,1
2024-01-03 05:00:00,54,27.5,74.66,,9.16,52.27,2024.0,1
2024-01-03 06:00:00,55,27.31,78.0,,10.21,54.93,2024.0,1
2024-01-03 07:00:00,56,29.43,70.25,,8.2,71.5,2024.0,1
2024-01-03 08:00:00,57,31.42,62.45,,10.82,39.3,2024.0,1
2024-01-03 09:00:00,58,31.77,59.97,,9.57,22.63,2024.0,1
2024-01-03 10:00:00,59,34.38,52.77,,8.11,29.72,2024.0,1
2024-01-03 11:00:00,60,35.52,49.12,,8.4,27.87,2024.0,1
2024-01-03 12:00:00,61,35.6,47.57,,8.52,27.63,2024.0,1
2024-01-03 13:00:00,62,35.35,49.19,,5.98,26.4,2024.0,1
2024-01-03 14:00:00,63,33.3,56.08,,10.34,30.3,2024.0,1
2024-01-03 15:00:00,64,31.23,64.13,,8.94,33.53,2024.0,1
2024-01-03 16:00:00,65,31.97,60.79,,8.42,39.1,2024.0,1
2024-01-03 17:00:00,66,31.02,62.61,,9.26,46.97,2024.0,1
2024-01-03 18:00:00,67,30.43,64.8,,9.78,54.27,2024.0,1
2024-01-03 19:00:00,68,30.02,68.28,,9.53,64.07,2024.0,1
2024-01-03 20:00:00,69,29.47,69.89,,9.15,,2024.0,1
2024-01-03 21:00:00,70,29.67,70.26,,8.67,114.93,2024.0,1
2024-01-03 22:00:00,71,29.27,72.53,,6.71,103.0,2024.0,1
2024-01-03 23:00:00,72,28.85,71.23,,10.01,95.0,2024.0,1
2024-01-04 00:00:00,73,28.9,71.03,,9.44,73.0,2024.0,1
2024-01-04 01:00:00,74,28.43,73.31,,9.93,,2024.0,1
2024-01-04 02:00:00,75,27.8,76.85,,9.33,,2024.0,1
2024-01-04 03:00:00,76,27.41,78.11,,11.87,,2024.0,1
2024-01-04 04:00:00,77,26.98,78.09,,8.63,119.0,2024.0,1
2024-01-04 05:00:00,78,27.32,76.85,,12.27,109.33,2024.0,1
2024-01-04 06:00:00,79,27.99,72.81,,10.35,119.8,2024.0,1
2024-01-04 07:00:00,80,31.75,60.15,,9.43,85.0,2024.0,1
2024-01-04 08:00:00,81,34.03,53.93,,7.24,68.6,2024.0,1
2024-01-04 09:00:00,82,35.99,48.82,,7.84,111.27,2024.0,1
2024-01-04 10:00:00,83,39.98,35.16,,7.28,98.47,2024.0,1
2024-01-04 11:00:00,84,36.62,43.2,,9.09,80.0,2024.0,1
2024-01-04 12:00:00,85,32.56,55.34,,7.53,63.79,2024.0,1
2024-01-04 13:00:00,86,28.23,71.79,,8.49,60.93,2024.0,1
2024-01-04 14:00:00,87,26.19,78.56,,10.22,55.77,2024.0,1
2024-01-04 15:00:00,88,26.47,78.42,,10.17,59.27,2024.0,1
2024-01-04 16:00:00,89,25.65,79.51,,9.96,50.98,2024.0,1
2024-01-04 17:00:00,90,26.29,78.46,,7.96,40.13,2024.0,1
2024-01-04 18:00:00,91,26.69,78.1,,12.07,37.8,2024.0,1
2024-01-04 19:00:00,92,26.77,77.89,,9.44,41.77,2024.0,1
2024-01-04 20:00:00,93,26.58,77.65,,8.53,47.73,2024.0,1
2024-01-04 21:00:00,94,26.46,77.99,,7.39,46.0,2024.0,1
2024-01-04 22:00:00,95,26.25,78.55,,10.9,69.13,2024.0,1
2024-01-04 23:00:00,96,26.36,78.0,,10.58,63.73,2024.0,1
2024-01-05 00:00:00,97,26.2,78.11,,9.42,48.83,2024.0,1
2024-01-05 01:00:00,98,26.22,77.98,,8.86,58.7,2024.0,1
2024-01-05 02:00:00,99,26.02,77.69,,13.28,58.0,2024.0,1
2024-01-05 03:00:00,100,25.89,78.05,,12.68,58.0,2024.0,1
2024-01-05 04:00:00,101,26.16,78.03,,9.36,58.0,2024.0,1
2024-01-05 05:00:00,102,26.13,77.34,,9.52,53.93,2024.0,1
2024-01-05 06:00:00,103,26.58,76.26,,11.93,63.27,2024.0,1
2024-01-05 07:00:00,104,29.17,67.99,,9.18,99.59,2024.0,1
2024-01-05 08:00:00,105,35.24,49.71,,6.38,82.0,2024.0,1
2024-01-05 09:00:00,106,37.78,37.24,,6.19,82.0,2024.0,1
2024-01-05 10:00:00,107,38.92,32.73,,8.44,82.0,2024.0,1
2024-01-05 11:00:00,108,37.19,35.66,,8.0,24.93,2024.0,1
2024-01-05 12:00:00,109,33.59,52.07,,7.86,23.27,2024.0,1
2024-01-05 13:00:00,110,33.22,54.51,,9.74,24.4,2024.0,1
2024-01-05 14:00:00,111,38.09,37.15,,7.23,18.8,2024.0,1
2024-01-05 15:00:00,112,35.78,43.43,,9.06,26.4,2024.0,1
2024-01-05 16:00:00,113,31.45,59.1,,9.78,44.27,2024.0,1
2024-01-05 17:00:00,114,28.11,74.03,,11.09,64.0,2024.0,1
2024-01-05 18:00:00,115,26.39,79.16,,8.21,64.0,2024.0,1
2024-01-05 19:00:00,116,26.59,78.33,,10.35,64.0,2024.0,1
2024-01-05 20:00:00,117,26.42,78.6,,11.21,42.2,2024.0,1
2024-01-05 21:00:00,118,26.0,79.3,,8.22,35.07,2024.0,1
2024-01-05 22:00:00,119,26.23,78.9,,8.53,27.4,2024.0,1
2024-01-05 23:00:00,120,26.34,78.41,,11.56,34.0,2024.0,1
2024-01-06 00:00:00,121,26.26,77.91,,10.04,27.6,2024.0,1
2024-01-06 01:00:00,122,26.45,78.32,,12.27,33.2,2024.0,1
2024-01-06 02:00:00,123,26.43,78.09,,8.11,39.53,2024.0,1
2024-01-06 03:00:00,124,26.4,78.36,,8.85,51.52,2024.0,1
2024-01-06 04:00:00,125,26.5,78.17,,10.56,62.47,2024.0,1
2024-01-06 05:00:00,126,26.33,78.34,,8.89,69.47,2024.0,1
2024-01-06 06:00:00,127,27.12,75.66,,9.82,52.37,2024.0,1
2024-01-06 07:00:00,128,29.97,66.72,,10.4,66.33,2024.0,1
2024-01-06 08:00:00,129,33.18,56.88,,9.46,75.43,2024.0,1
2024-01-06 09:00:00,130,35.88,47.26,,9.27,46.47,2024.0,1
2024-01-06 10:00:00,131,32.94,55.81,,9.69,62.47,2024.0,1
2024-01-06 11:00:00,132,35.1,47.09,,8.03,38.66,2024.0,1
2024-01-06 12:00:00,133,36.7,38.0,,5.8,25.2,2024.0,1
2024-01-06 13:00:00,134,39.37,34.1,,5.95,40.1,2024.0,1
2024-01-06 14:00:00,135,35.05,48.5,,7.71,38.43,2024.0,1
2024-01-06 15:00:00,136,28.47,69.05,,7.97,54.7,2024.0,1
2024-01-06 16:00:00,137,29.68,67.59,,7.41,53.37,2024.0,1
2024-01-06 17:00:00,138,29.72,68.87,,11.04,53.81,2024.0,1
2024-01-06 18:00:00,139,26.88,78.76,,10.5,34.03,2024.0,1
2024-01-06 19:00:00,140,25.94,79.88,,10.67,29.23,2024.0,1
2024-01-06 20:00:00,141,26.5,79.78,,6.66,27.3,2024.0,1
2024-01-06 21:00:00,142,26.59,79.72,,11.42,49.09,2024.0,1
2024-01-06 22:00:00,143,26.76,79.43,,9.45,47.71,2024.0,1
2024-01-06 23:00:00,144,26.83,78.91,,10.87,50.27,2024.0,1
2024-01-07 00:00:00,145,27.15,78.03,,8.51,46.87,2024.0,1
2024-01-07 01:00:00,146,27.09,78.02,,10.34,51.87,2024.0,1
2024-01-07 02:00:00,147,26.87,78.56,,9.39,55.47,2024.0,1
2024-01-07 03:00:00,148,26.93,78.49,,9.64,62.07,2024.0,1
2024-01-07 04:00:00,149,27.0,78.24,,7.42,75.73,2024.0,1
2024-01-07 05:00:00,150,26.93,78.37,,10.39,82.87,2024.0,1
2024-01-07 06:00:00,151,27.47,77.1,,7.2,89.2,2024.0,1
2024-01-07 07:00:00,152,30.45,67.09,,8.53,74.13,2024.0,1
2024-01-07 08:00:00,153,35.98,50.27,,6.74,67.93,2024.0,1
2024-01-07 09:00:00,154,37.63,43.15,,8.29,57.93,2024.0,1
2024-01-07 10:00:00,155,36.75,42.93,,7.95,35.4,2024.0,1
2024-01-07 11:00:00,156,35.31,48.39,,8.24,40.07,2024.0,1
2024-01-07 12:00:00,157,35.01,49.9,,6.64,46.47,2024.0,1
2024-01-07 13:00:00,158,35.07,50.65,,6.85,27.67,2024.0,1
2024-01-07 14:00:00,159,33.36,56.67,,9.78,21.4,2024.0,1
2024-01-07 15:00:00,160,31.39,59.99,,10.24,23.67,2024.0,1
2024-01-07 16:00:00,161,28.3,71.56,,9.2,31.73,2024.0,1
2024-01-07 17:00:00,162,26.79,78.23,,11.66,22.03,2024.0,1
2024-01-07 18:00:00,163,26.99,77.96,,9.23,27.67,2024.0,1
2024-01-07 19:00:00,164,26.87,78.55,,9.25,31.0,2024.0,1
2024-01-07 20:00:00,165,26.57,79.05,,11.36,30.5,2024.0,1
2024-01-07 21:00:00,166,26.62,78.07,,11.43,26.7,2024.0,1
2024-01-07 22:00:00,167,26.63,77.62,,8.29,29.07,2024.0,1
2024-01-07 23:00:00,168,26.51,78.06,,11.76,38.17,2024.0,1
2024-01-08 00:00:00,169,26.43,78.37,,6.91,43.33,2024.0,1
2024-01-08 01:00:00,170,26.61,77.88,,11.45,41.97,2024.0,1
2024-01-08 02:00:00,171,26.63,77.52,,9.93,52.97,2024.0,1
2024-01-08 03:00:00,172,26.45,77.87,,8.05,62.97,2024.0,1
2024-01-08 04:00:00,173,26.46,77.89,,7.95,63.0,2024.0,1
2024-01-08 05:00:00,174,26.48,77.76,,12.85,63.0,2024.0,1
2024-01-08 06:00:00,175,26.73,77.5,,9.91,63.0,2024.0,1
2024-01-08 07:00:00,176,29.27,68.3,,8.85,63.0,2024.0,1
2024-01-08 08:00:00,177,35.69,49.56,,7.2,63.0,2024.0,1
2024-01-08 09:00:00,178,38.75,36.07,,6.13,63.0,2024.0,1
2024-01-08 10:00:00,179,39.57,34.05,,8.11,63.0,2024.0,1
2024-01-08 11:00:00,180,41.01,30.77,,9.38,47.07,2024.0,1
2024-01-08 12:00:00,181,34.01,52.84,,8.9,37.33,2024.0,1
2024-01-08 13:00:00,182,30.6,64.37,,8.42,32.72,2024.0,1
2024-01-08 14:00:00,183,31.99,60.75,,9.29,39.87,2024.0,1
2024-01-08 15:00:00,184,34.31,52.79,,8.27,35.13,2024.0,1
2024-01-08 16:00:00,185,32.58,56.63,,9.26,26.0,2024.0,1
2024-01-08 17:00:00,186,29.36,66.37,,8.89,26.0,2024.0,1
2024-01-08 18:00:00,187,26.98,77.49,,9.21,26.0,2024.0,1
2024-01-08 19:00:00,188,27.73,76.62,,7.79,26.0,2024.0,1
2024-01-08 20:00:00,189,27.81,75.62,,8.15,26.0,2024.0,1
2024-01-08 21:00:00,190,27.66,76.58,,7.18,26.0,2024.0,1
2024-01-08 22:00:00,191,27.68,76.46,,10.23,26.0,2024.0,1
2024-01-08 23:00:00,192,27.59,77.1,,9.59,26.0,2024.0,1
2024-01-09 00:00:00,193,27.31,77.71,,8.69,105.33,2024.0,1
2024-01-09 01:00:00,194,27.11,78.45,,12.42,115.93,2024.0,1
2024-01-09 02:00:00,195,27.23,76.75,,13.12,86.6,2024.0,1
2024-01-09 03:00:00,196,27.01,76.13,,10.34,86.93,2024.0,1
2024-01-09 04:00:00,197,27.07,74.82,,11.19,61.13,2024.0,1
2024-01-09 05:00:00,198,26.96,77.3,,8.28,85.2,2024.0,1
2024-01-09 06:00:00,199,26.98,77.74,,9.27,102.72,2024.0,1
2024-01-09 07:00:00,200,28.92,70.92,,7.58,84.2,2024.0,1
2024-01-09 08:00:00,201,32.95,59.62,,8.11,81.0,2024.0,1
2024-01-09 09:00:00,202,38.47,39.41,,8.11,76.5,2024.0,1
2024-01-09 10:00:00,203,37.91,37.69,,7.02,28.9,2024.0,1
2024-01-09 11:00:00,204,37.18,38.21,,8.32,27.67,2024.0,1
2024-01-09 12:00:00,205,39.04,32.34,,6.89,17.37,2024.0,1
2024-01-09 13:00:00,206,37.94,41.97,,7.83,32.67,2024.0,1
2024-01-09 14:00:00,207,29.62,70.5,,8.6,42.0,2024.0,1
2024-01-09 15:00:00,208,29.41,70.79,,10.38,42.0,2024.0,1
2024-01-09 16:00:00,209,29.22,68.95,,11.09,43.8,2024.0,1
2024-01-09 17:00:00,210,28.09,71.2,,10.23,44.0,2024.0,1
2024-01-09 18:00:00,211,27.89,74.24,,8.41,44.0,2024.0,1
2024-01-09 19:00:00,212,27.63,77.32,,10.1,44.0,2024.0,1
2024-01-09 20:00:00,213,27.58,77.79,,11.32,44.0,2024.0,1
2024-01-09 21:00:00,214,27.52,77.77,,10.49,54.57,2024.0,1
2024-01-09 22:00:00,215,27.52,77.79,,10.4,57.8,2024.0,1
2024-01-09 23:00:00,216,27.45,77.82,,8.22,70.67,2024.0,1
2024-01-10 00:00:00,217,27.33,77.82,,11.11,78.6,2024.0,1
2024-01-10 01:00:00,218,27.49,77.25,,8.5,75.0,2024.0,1
2024-01-10 02:00:00,219,27.37,77.39,,10.39,75.0,2024.0,1
2024-01-10 03:00:00,220,27.29,78.22,,11.13,75.0,2024.0,1
2024-01-10 04:00:00,221,26.75,79.27,,10.56,76.53,2024.0,1
2024-01-10 05:00:00,222,26.79,78.63,,8.55,97.2,2024.0,1
2024-01-10 06:00:00,223,27.37,77.17,,7.65,96.73,2024.0,1
2024-01-10 07:00:00,224,30.04,68.27,,6.96,101.6,2024.0,1
2024-01-10 08:00:00,225,36.06,49.87,,6.74,104.25,2024.0,1
2024-01-10 09:00:00,226,37.61,42.53,,7.94,103.0,2024.0,1
2024-01-10 10:00:00,227,39.16,35.54,,8.25,92.24,2024.0,1
2024-01-10 11:00:00,228,40.28,33.95,,7.19,41.34,2024.0,1
2024-01-10 12:00:00,229,34.73,52.79,,6.45,63.07,2024.0,1
2024-01-10 13:00:00,230,27.45,76.9,,9.16,33.93,2024.0,1
2024-01-10 14:00:00,231,29.76,70.19,,8.59,89.03,2024.0,1
2024-01-10 15:00:00,232,30.79,64.65,,7.99,53.5,2024.0,1
2024-01-10 16:00:00,233,30.23,68.04,,7.68,70.33,2024.0,1
2024-01-10 17:00:00,234,27.72,76.28,,9.82,77.17,2024.0,1
2024-01-10 18:00:00,235,27.71,77.25,,9.75,65.0,2024.0,1
2024-01-10 19:00:00,236,27.76,78.04,,10.53,92.93,2024.0,1
2024-01-10 20:00:00,237,27.65,78.73,,9.51,129.2,2024.0,1
2024-01-10 21:00:00,238,27.77,78.49,,8.81,115.47,2024.0,1
2024-01-10 22:00:00,239,27.57,78.82,,8.99,108.5,2024.0,1
2024-01-10 23:00:00,240,27.6,78.15,,11.18,96.13,2024.0,1
2024-01-11 00:00:00,241,27.34,78.81,,9.52,96.0,2024.0,1
2024-01-11 01:00:00,242,27.15,79.25,,8.93,96.0,2024.0,1
2024-01-11 02:00:00,243,27.22,78.85,,10.49,96.0,2024.0,1
2024-01-11 03:00:00,244,26.91,79.21,,10.34,96.0,2024.0,1
2024-01-11 04:00:00,245,26.93,79.27,,8.39,111.2,2024.0,1
2024-01-11 05:00:00,246,26.78,79.25,,10.25,128.33,2024.0,1
2024-01-11 06:00:00,247,27.02,77.27,,11.19,99.2,2024.0,1
2024-01-11 07:00:00,248,27.99,71.59,,9.37,68.87,2024.0,1
2024-01-11 08:00:00,249,31.25,62.78,,8.86,93.6,2024.0,1
2024-01-11 09:00:00,250,34.72,51.61,,8.49,64.13,2024.0,1
2024-01-11 10:00:00,251,37.9,41.75,,8.53,58.47,2024.0,1
2024-01-11 11:00:00,252,41.81,31.17,,6.41,79.0,2024.0,1
2024-01-11 12:00:00,253,40.25,35.17,,6.46,79.0,2024.0,1
2024-01-11 13:00:00,254,35.71,47.32,,8.86,79.0,2024.0,1
2024-01-11 14:00:00,255,31.5,58.79,,8.59,79.0,2024.0,1
2024-01-11 15:00:00,256,28.71,70.76,,9.34,79.0,2024.0,1
2024-01-11 16:00:00,257,27.85,74.11,,8.9,72.27,2024.0,1
2024-01-11 17:00:00,258,26.59,79.15,,10.03,43.85,2024.0,1
2024-01-11 18:00:00,259,26.19,79.76,,8.84,23.73,2024.0,1
2024-01-11 19:00:00,260,26.03,79.48,,11.56,15.51,2024.0,1
2024-01-11 20:00:00,261,25.87,79.84,,9.56,9.79,2024.0,1
2024-01-11 21:00:00,262,26.18,78.92,,9.0,14.43,2024.0,1
2024-01-11 22:00:00,263,26.4,79.1,,11.15,14.43,2024.0,1
2024-01-11 23:00:00,264,26.4,79.06,,10.28,13.0,2024.0,1
2024-01-12 00:00:00,265,26.46,79.46,,11.62,34.77,2024.0,1
2024-01-12 01:00:00,266,26.5,79.37,,9.73,59.23,2024.0,1
2024-01-12 02:00:00,267,26.32,79.09,,10.35,58.73,2024.0,1
2024-01-12 03:00:00,268,26.0,78.92,,10.71,52.73,2024.0,1
2024-01-12 04:00:00,269,26.14,78.07,,12.04,44.17,2024.0,1
2024-01-12 05:00:00,270,25.77,78.03,,10.15,42.13,2024.0,1
2024-01-12 06:00:00,271,26.82,75.94,,10.38,62.87,2024.0,1
2024-01-12 07:00:00,272,32.23,60.05,,10.08,57.13,2024.0,1
2024-01-12 08:00:00,273,32.75,56.61,,8.04,76.63,2024.0,1
2024-01-12 09:00:00,274,31.59,54.9,,8.98,51.97,2024.0,1
2024-01-12 10:00:00,275,34.35,45.34,,6.7,28.8,2024.0,1
2024-01-12 11:00:00,276,37.54,32.94,,8.59,15.5,2024.0,1
2024-01-12 12:00:00,277,39.31,29.86,,7.13,14.47,2024.0,1
2024-01-12 13:00:00,278,40.83,27.1,,7.38,13.21,2024.0,1
2024-01-12 14:00:00,279,40.56,28.29,,6.48,14.13,2024.0,1
2024-01-12 15:00:00,280,37.67,37.31,,7.57,24.6,2024.0,1
2024-01-12 16:00:00,281,35.11,48.0,,9.91,32.53,2024.0,1
2024-01-12 17:00:00,282,33.14,52.14,,8.9,42.0,2024.0,1
2024-01-12 18:00:00,283,31.05,56.82,,7.77,42.0,2024.0,1
2024-01-12 19:00:00,284,30.32,59.99,,8.97,39.0,2024.0,1
2024-01-12 20:00:00,285,29.93,60.74,,9.28,40.4,2024.0,1
2024-01-12 21:00:00,286,29.59,61.45,,9.01,29.0,2024.0,1
2024-01-12 22:00:00,287,29.03,62.01,,8.72,28.73,2024.0,1
2024-01-12 23:00:00,288,28.64,61.57,,9.38,36.53,2024.0,1
2024-01-13 00:00:00,289,27.95,65.01,,11.48,41.0,2024.0,1
2024-01-13 01:00:00,290,27.05,69.51,,9.46,41.0,2024.0,1
2024-01-13 02:00:00,291,26.59,70.67,,10.12,90.93,2024.0,1
2024-01-13 03:00:00,292,26.44,70.35,,9.22,63.07,2024.0,1
2024-01-13 04:00:00,293,26.03,71.9,,8.88,72.33,2024.0,1
2024-01-13 05:00:00,294,25.49,73.96,,11.01,75.67,2024.0,1
2024-01-13 06:00:00,295,26.57,70.9,,10.66,109.6,2024.0,1
2024-01-13 07:00:00,296,30.42,59.33,,9.77,102.33,2024.0,1
2024-01-13 08:00:00,297,36.36,41.61,,7.92,83.97,2024.0,1
2024-01-13 09:00:00,298,35.32,43.94,,9.77,71.4,2024.0,1
2024-01-13 10:00:00,299,35.67,40.82,,9.19,36.72,2024.0,1
2024-01-13 11:00:00,300,38.08,33.52,,8.64,39.0,2024.0,1
2024-01-13 12:00:00,301,36.22,36.22,,8.52,38.1,2024.0,1
2024-01-13 13:00:00,302,38.09,33.07,,6.17,13.3,2024.0,1
2024-01-13 14:00:00,303,36.69,41.77,,8.25,20.77,2024.0,1
2024-01-13 15:00:00,304,27.06,76.46,,12.02,23.81,2024.0,1
2024-01-13 16:00:00,305,25.97,79.84,,8.68,15.48,2024.0,1
2024-01-13 17:00:00,306,27.15,77.3,,10.95,59.07,2024.0,1
2024-01-13 18:00:00,307,27.39,76.8,,8.09,76.13,2024.0,1
2024-01-13 19:00:00,308,27.56,77.12,,11.3,59.13,2024.0,1
2024-01-13 20:00:00,309,27.35,77.76,,11.01,58.0,2024.0,1
2024-01-13 21:00:00,310,27.53,77.57,,12.59,58.0,2024.0,1
2024-01-13 22:00:00,311,27.29,78.33,,12.16,58.0,2024.0,1
2024-01-13 23:00:00,312,27.2,78.59,,9.48,58.0,2024.0,1
2024-01-14 00:00:00,313,26.92,78.84,,7.88,105.47,2024.0,1
2024-01-14 01:00:00,314,26.53,79.06,,11.3,102.17,2024.0,1
2024-01-14 02:00:00,315,26.46,78.77,,12.59,122.57,2024.0,1
2024-01-14 03:00:00,316,26.29,78.64,,10.77,120.41,2024.0,1
2024-01-14 04:00:00,317,26.24,77.95,,10.53,108.13,2024.0,1
2024-01-14 05:00:00,318,25.61,76.78,,12.22,75.93,2024.0,1
2024-01-14 06:00:00,319,26.59,73.39,,10.43,67.47,2024.0,1
2024-01-14 07:00:00,320,30.19,62.31,,9.43,65.33,2024.0,1
2024-01-14 08:00:00,321,35.98,45.07,,9.98,73.0,2024.0,1
2024-01-14 09:00:00,322,36.55,37.01,,8.13,73.0,2024.0,1
2024-01-14 10:00:00,323,37.58,33.55,,7.39,73.0,2024.0,1
2024-01-14 11:00:00,324,37.59,30.95,,9.19,29.27,2024.0,1
2024-01-14 12:00:00,325,40.26,26.13,,7.73,8.93,2024.0,1
2024-01-14 13:00:00,326,38.15,36.6,,8.34,34.4,2024.0,1
2024-01-14 14:00:00,327,37.12,36.79,,8.4,35.0,2024.0,1
2024-01-14 15:00:00,328,32.45,53.51,,10.1,35.0,2024.0,1
2024-01-14 16:00:00,329,28.53,69.01,,8.28,38.47,2024.0,1
2024-01-14 17:00:00,330,29.19,65.17,,8.81,37.0,2024.0,1
2024-01-14 18:00:00,331,29.25,69.0,,7.94,41.0,2024.0,1
2024-01-14 19:00:00,332,29.08,69.3,,8.71,94.4,2024.0,1
2024-01-14 20:00:00,333,28.73,72.52,,9.18,117.53,2024.0,1
2024-01-14 21:00:00,334,28.41,71.81,,9.3,127.6,2024.0,1
2024-01-14 22:00:00,335,28.31,72.0,,10.12,119.45,2024.0,1
2024-01-14 23:00:00,336,28.1,73.37,,8.77,92.03,2024.0,1
2024-01-15 00:00:00,337,28.09,73.82,,9.19,88.87,2024.0,1
2024-01-15 01:00:00,338,28.02,73.43,,8.99,87.0,2024.0,1
2024-01-15 02:00:00,339,27.86,73.91,,9.63,96.37,2024.0,1
2024-01-15 03:00:00,340,27.61,73.17,,10.45,91.3,2024.0,1
2024-01-15 04:00:00,341,27.18,75.71,,8.96,97.97,2024.0,1
2024-01-15 05:00:00,342,26.61,78.18,,9.93,103.77,2024.0,1
2024-01-15 06:00:00,343,27.76,74.59,,8.9,101.0,2024.0,1
2024-01-15 07:00:00,344,32.33,59.97,,8.55,101.0,2024.0,1
2024-01-15 08:00:00,345,35.37,49.58,,8.69,101.0,2024.0,1
2024-01-15 09:00:00,346,37.24,43.55,,8.36,101.0,2024.0,1
2024-01-15 10:00:00,347,38.18,38.47,,7.22,101.0,2024.0,1
2024-01-15 11:00:00,348,40.33,31.41,,5.92,101.0,2024.0,1
2024-01-15 12:00:00,349,39.28,33.14,,6.79,101.0,2024.0,1
2024-01-15 13:00:00,350,38.79,33.68,,8.18,47.23,2024.0,1
2024-01-15 14:00:00,351,37.94,36.48,,10.3,17.7,2024.0,1
2024-01-15 15:00:00,352,33.74,52.12,,10.18,29.2,2024.0,1
2024-01-15 16:00:00,353,29.52,68.43,,8.86,27.0,2024.0,1
2024-01-15 17:00:00,354,27.7,73.96,,10.6,27.0,2024.0,1
2024-01-15 18:00:00,355,27.9,75.47,,8.49,27.0,2024.0,1
2024-01-15 19:00:00,356,28.47,73.43,,7.27,66.41,2024.0,1
2024-01-15 20:00:00,357,28.65,72.47,,9.65,66.27,2024.0,1
2024-01-15 21:00:00,358,28.65,72.25,,8.44,71.47,2024.0,1
